station_id,latitude,longitude,upstream_pfas_facility_count,nearest_pfas_facility_km,watershed_area_km2,pct_urban,mean_annual_flow_m3s,stream_order,month,water_pfas_ng_l
seg_2854_m6,38.89804146633461,-76.41455221538376,0,69.45358130539155,690.3447340415123,47.9,33.8,2,7,23.3
seg_2854_m9,38.89804146633461,-76.41455221538376,0,69.45358130539155,690.3447340415123,47.9,33.8,2,10,21.9
seg_2855,38.12857591914417,-76.75010167608096,0,89.40009099101158,443.58336202464847,41.6,22.8,4,8,27.9
seg_2855_m0,38.12857591914417,-76.75010167608096,0,89.40009099101158,443.58336202464847,41.6,22.8,4,1,27.4
seg_2855_m3,38.12857591914417,-76.75010167608096,0,89.40009099101158,443.58336202464847,41.6,22.8,4,4,24.7
seg_2855_m6,38.12857591914417,-76.75010167608096,0,89.40009099101158,443.58336202464847,41.6,22.8,4,7,30.8
seg_2855_m9,38.12857591914417,-76.75010167608096,0,89.40009099101158,443.58336202464847,41.6,22.8,4,10,28.4
seg_2856,37.615220792379574,-75.92525094300818,0,167.29479838452244,1274.4263598984548,11.1,77.8,4,3,16.2
seg_2856_m0,37.615220792379574,-75.92525094300818,0,167.29479838452244,1274.4263598984548,11.1,77.8,4,1,16.6
seg_2856_m3,37.615220792379574,-75.92525094300818,0,167.29479838452244,1274.4263598984548,11.1,77.8,4,4,14.9
seg_2856_m6,37.615220792379574,-75.92525094300818,0,167.29479838452244,1274.4263598984548,11.1,77.8,4,7,18.2
seg_2856_m9,37.615220792379574,-75.92525094300818,0,167.29479838452244,1274.4263598984548,11.1,77.8,4,10,17.2
seg_2857,38.36105193789485,-76.53906803919793,0,80.06170158492783,844.9063620225667,49.4,49.2,3,3,13.5
seg_2857_m0,38.36105193789485,-76.53906803919793,0,80.06170158492783,844.9063620225667,49.4,49.2,3,1,13.5
seg_2857_m3,38.36105193789485,-76.53906803919793,0,80.06170158492783,844.9063620225667,49.4,49.2,3,4,12.0
seg_2857_m6,38.36105193789485,-76.53906803919793,0,80.06170158492783,844.9063620225667,49.4,49.2,3,7,14.7
seg_2857_m9,38.36105193789485,-76.53906803919793,0,80.06170158492783,844.9063620225667,49.4,49.2,3,10,13.9
seg_2858,37.04653306269435,-75.60870712302679,0,209.16500303256788,1259.712003013424,10.2,71.6,3,10,19.8
seg_2858_m0,37.04653306269435,-75.60870712302679,0,209.16500303256788,1259.712003013424,10.2,71.6,3,1,19.9
seg_2858_m3,37.04653306269435,-75.60870712302679,0,209.16500303256788,1259.712003013424,10.2,71.6,3,4,18.0
seg_2858_m6,37.04653306269435,-75.60870712302679,0,209.16500303256788,1259.712003013424,10.2,71.6,3,7,21.8
seg_2858_m9,37.04653306269435,-75.60870712302679,0,209.16500303256788,1259.712003013424,10.2,71.6,3,10,20.8
seg_2859,37.975873131772275,-75.54032637694856,0,194.3757498736631,713.1081435100673,16.2,36.7,5,10,26.4
seg_2859_m0,37.975873131772275,-75.54032637694856,0,194.3757498736631,713.1081435100673,16.2,36.7,5,1,26.8
seg_2859_m3,37.975873131772275,-75.54032637694856,0,194.3757498736631,713.1081435100673,16.2,36.7,5,4,24.0
seg_2859_m6,37.975873131772275,-75.54032637694856,0,194.3757498736631,713.1081435100673,16.2,36.7,5,7,29.7
seg_2859_m9,37.975873131772275,-75.54032637694856,0,194.3757498736631,713.1081435100673,16.2,36.7,5,10,28.1
seg_2860,37.78101154263602,-75.865510860065,0,175.87924827994954,1266.5888141724672,10.5,81.1,4,9,17.3
seg_2860_m0,37.78101154263602,-75.865510860065,0,175.87924827994954,1266.5888141724672,10.5,81.1,4,1,17.6
seg_2860_m3,37.78101154263602,-75.865510860065,0,175.87924827994954,1266.5888141724672,10.5,81.1,4,4,15.9
seg_2860_m6,37.78101154263602,-75.865510860065,0,175.87924827994954,1266.5888141724672,10.5,81.1,4,7,19.4
seg_2860_m9,37.78101154263602,-75.865510860065,0,175.87924827994954,1266.5888141724672,10.5,81.1,4,10,18.4
seg_2861,39.266565416945994,-76.16306035129946,0,106.37808042337613,885.2732619090315,33.9,50.4,2,11,14.0
seg_2861_m0,39.266565416945994,-76.16306035129946,0,106.37808042337613,885.2732619090315,33.9,50.4,2,1,14.3
seg_2861_m3,39.266565416945994,-76.16306035129946,0,106.37808042337613,885.2732619090315,33.9,50.4,2,4,12.7
seg_2861_m6,39.266565416945994,-76.16306035129946,0,106.37808042337613,885.2732619090315,33.9,50.4,2,7,15.5
seg_2861_m9,39.266565416945994,-76.16306035129946,0,106.37808042337613,885.2732619090315,33.9,50.4,2,10,14.8
seg_2862,37.34863116884414,-76.98066748704255,0,53.78569801520765,338.8910877217389,18.4,15.7,1,3,20.4
seg_2862_m0,37.34863116884414,-76.98066748704255,0,53.78569801520765,338.8910877217389,18.4,15.7,1,1,20.6
seg_2862_m3,37.34863116884414,-76.98066748704255,0,53.78569801520765,338.8910877217389,18.4,15.7,1,4,18.5
seg_2862_m6,37.34863116884414,-76.98066748704255,0,53.78569801520765,338.8910877217389,18.4,15.7,1,7,22.5
seg_2862_m9,37.34863116884414,-76.98066748704255,0,53.78569801520765,338.8910877217389,18.4,15.7,1,10,21.1
seg_2863,39.28713827427477,-76.84308148746324,0,50.20078236413654,472.8472848552466,59.6,20.8,4,8,21.3
seg_2863_m0,39.28713827427477,-76.84308148746324,0,50.20078236413654,472.8472848552466,59.6,20.8,4,1,21.0
seg_2863_m3,39.28713827427477,-76.84308148746324,0,50.20078236413654,472.8472848552466,59.6,20.8,4,4,18.6
seg_2863_m6,39.28713827427477,-76.84308148746324,0,50.20078236413654,472.8472848552466,59.6,20.8,4,7,23.4
seg_2863_m9,39.28713827427477,-76.84308148746324,0,50.20078236413654,472.8472848552466,59.6,20.8,4,10,22.0
seg_2864,38.45319684034862,-76.63053070853762,0,65.652163795138,1014.8256035398379,46.4,56.4,3,1,12.1
seg_2864_m0,38.45319684034862,-76.63053070853762,0,65.652163795138,1014.8256035398379,46.4,56.4,3,1,11.9
seg_2864_m3,38.45319684034862,-76.63053070853762,0,65.652163795138,1014.8256035398379,46.4,56.4,3,4,10.6
seg_2864_m6,38.45319684034862,-76.63053070853762,0,65.652163795138,1014.8256035398379,46.4,56.4,3,7,13.2
seg_2864_m9,38.45319684034862,-76.63053070853762,0,65.652163795138,1014.8256035398379,46.4,56.4,3,10,12.4
seg_2865,39.04312069562565,-76.24401045389592,0,90.19101564973566,1420.715160003041,45.3,82.3,1,12,22.7
seg_2865_m0,39.04312069562565,-76.24401045389592,0,90.19101564973566,1420.715160003041,45.3,82.3,1,1,22.7
seg_2865_m3,39.04312069562565,-76.24401045389592,0,90.19101564973566,1420.715160003041,45.3,82.3,1,4,20.8
seg_2865_m6,39.04312069562565,-76.24401045389592,0,90.19101564973566,1420.715160003041,45.3,82.3,1,7,24.8
seg_2865_m9,39.04312069562565,-76.24401045389592,0,90.19101564973566,1420.715160003041,45.3,82.3,1,10,23.7
seg_2866,38.69938823950708,-75.62799078817716,0,152.46419984395897,781.9746136249654,18.3,46.5,3,8,16.8
seg_2866_m0,38.69938823950708,-75.62799078817716,0,152.46419984395897,781.9746136249654,18.3,46.5,3,1,17.1
seg_2866_m3,38.69938823950708,-75.62799078817716,0,152.46419984395897,781.9746136249654,18.3,46.5,3,4,15.6
seg_2866_m6,38.69938823950708,-75.62799078817716,0,152.46419984395897,781.9746136249654,18.3,46.5,3,7,19.0
seg_2866_m9,38.69938823950708,-75.62799078817716,0,152.46419984395897,781.9746136249654,18.3,46.5,3,10,17.6
seg_2867,37.586801919013,-76.39681300483852,0,114.8569422608374,558.1513768725247,22.5,25.2,5,9,22.1
seg_2867_m0,37.586801919013,-76.39681300483852,0,114.8569422608374,558.1513768725247,22.5,25.2,5,1,22.2
seg_2867_m3,37.586801919013,-76.39681300483852,0,114.8569422608374,558.1513768725247,22.5,25.2,5,4,20.1
seg_2867_m6,37.586801919013,-76.39681300483852,0,114.8569422608374,558.1513768725247,22.5,25.2,5,7,24.5
seg_2867_m9,37.586801919013,-76.39681300483852,0,114.8569422608374,558.1513768725247,22.5,25.2,5,10,23.1
seg_2868,38.04272321800949,-76.99270650741211,0,74.80038701148769,720.3094340619792,44.1,44.0,3,1,23.8
seg_2868_m0,38.04272321800949,-76.99270650741211,0,74.80038701148769,720.3094340619792,44.1,44.0,3,1,23.4
seg_2868_m3,38.04272321800949,-76.99270650741211,0,74.80038701148769,720.3094340619792,44.1,44.0,3,4,20.9
seg_2868_m6,38.04272321800949,-76.99270650741211,0,74.80038701148769,720.3094340619792,44.1,44.0,3,7,26.1
seg_2868_m9,38.04272321800949,-76.99270650741211,0,74.80038701148769,720.3094340619792,44.1,44.0,3,10,24.4
seg_2869,37.89238796579568,-75.61138305676856,0,192.7799957962662,398.25816535231667,18.7,20.9,1,2,17.8
seg_2869_m0,37.89238796579568,-75.61138305676856,0,192.7799957962662,398.25816535231667,18.7,20.9,1,1,17.9
seg_2869_m3,37.89238796579568,-75.61138305676856,0,192.7799957962662,398.25816535231667,18.7,20.9,1,4,16.4
seg_2869_m6,37.89238796579568,-75.61138305676856,0,192.7799957962662,398.25816535231667,18.7,20.9,1,7,19.8
seg_2869_m9,37.89238796579568,-75.61138305676856,0,192.7799957962662,398.25816535231667,18.7,20.9,1,10,18.7
seg_2870,38.33550374230608,-76.16134144362654,0,114.73969830739107,1277.6889988187381,38.8,75.6,2,11,10.7
seg_2870_m0,38.33550374230608,-76.16134144362654,0,114.73969830739107,1277.6889988187381,38.8,75.6,2,1,10.8
seg_2870_m3,38.33550374230608,-76.16134144362654,0,114.73969830739107,1277.6889988187381,38.8,75.6,2,4,10.0
seg_2870_m6,38.33550374230608,-76.16134144362654,0,114.73969830739107,1277.6889988187381,38.8,75.6,2,7,12.0
seg_2870_m9,38.33550374230608,-76.16134144362654,0,114.73969830739107,1277.6889988187381,38.8,75.6,2,10,11.3
seg_2871,38.24015039286016,-76.51957958408752,0,91.54942802056841,693.0585148595243,45.9,35.1,3,9,23.6
seg_2871_m0,38.24015039286016,-76.51957958408752,0,91.54942802056841,693.0585148595243,45.9,35.1,3,1,23.4
seg_2871_m3,38.24015039286016,-76.51957958408752,0,91.54942802056841,693.0585148595243,45.9,35.1,3,4,20.8
seg_2871_m6,38.24015039286016,-76.51957958408752,0,91.54942802056841,693.0585148595243,45.9,35.1,3,7,25.5
seg_2871_m9,38.24015039286016,-76.51957958408752,0,91.54942802056841,693.0585148595243,45.9,35.1,3,10,24.4
seg_2872,38.644147165748684,-76.49825419547047,0,65.5854164676945,808.8290935262477,47.5,48.9,1,12,15.0
seg_2872_m0,38.644147165748684,-76.49825419547047,0,65.5854164676945,808.8290935262477,47.5,48.9,1,1,15.1
seg_2872_m3,38.644147165748684,-76.49825419547047,0,65.5854164676945,808.8290935262477,47.5,48.9,1,4,13.8
seg_2872_m6,38.644147165748684,-76.49825419547047,0,65.5854164676945,808.8290935262477,47.5,48.9,1,7,16.8
seg_2872_m9,38.644147165748684,-76.49825419547047,0,65.5854164676945,808.8290935262477,47.5,48.9,1,10,15.9
seg_2873,39.18396651922856,-76.83782053866103,1,40.522173218844934,1283.71349434125,60.2,73.2,1,6,23.0
seg_2873_m0,39.18396651922856,-76.83782053866103,1,40.522173218844934,1283.71349434125,60.2,73.2,1,1,22.6
seg_2873_m3,39.18396651922856,-76.83782053866103,1,40.522173218844934,1283.71349434125,60.2,73.2,1,4,20.1
seg_2873_m6,39.18396651922856,-76.83782053866103,1,40.522173218844934,1283.71349434125,60.2,73.2,1,7,24.9
seg_2873_m9,39.18396651922856,-76.83782053866103,1,40.522173218844934,1283.71349434125,60.2,73.2,1,10,23.8
seg_2874,37.49503022664327,-76.92307111509608,0,56.40283221585305,1310.0592394414027,17.2,74.1,3,4,12.3
seg_2874_m0,37.49503022664327,-76.92307111509608,0,56.40283221585305,1310.0592394414027,17.2,74.1,3,1,12.4
seg_2874_m3,37.49503022664327,-76.92307111509608,0,56.40283221585305,1310.0592394414027,17.2,74.1,3,4,11.1
seg_2874_m6,37.49503022664327,-76.92307111509608,0,56.40283221585305,1310.0592394414027,17.2,74.1,3,7,13.5
seg_2874_m9,37.49503022664327,-76.92307111509608,0,56.40283221585305,1310.0592394414027,17.2,74.1,3,10,12.7
seg_2875,38.498000718194604,-76.09633557854829,0,113.00356030971614,1179.2871924198694,38.9,69.3,5,9,26.7
seg_2875_m0,38.498000718194604,-76.09633557854829,0,113.00356030971614,1179.2871924198694,38.9,69.3,5,1,27.1
seg_2875_m3,38.498000718194604,-76.09633557854829,0,113.00356030971614,1179.2871924198694,38.9,69.3,5,4,24.1
seg_2875_m6,38.498000718194604,-76.09633557854829,0,113.00356030971614,1179.2871924198694,38.9,69.3,5,7,29.6
seg_2875_m9,38.498000718194604,-76.09633557854829,0,113.00356030971614,1179.2871924198694,38.9,69.3,5,10,27.9
seg_2876,38.96434195334375,-76.65338855156551,1,43.92318909778804,636.4924249339682,61.1,32.8,5,5,23.5
seg_2876_m0,38.96434195334375,-76.65338855156551,1,43.92318909778804,636.4924249339682,61.1,32.8,5,1,23.3
seg_2876_m3,38.96434195334375,-76.65338855156551,1,43.92318909778804,636.4924249339682,61.1,32.8,5,4,20.7
seg_2876_m6,38.96434195334375,-76.65338855156551,1,43.92318909778804,636.4924249339682,61.1,32.8,5,7,25.6
seg_2876_m9,38.96434195334375,-76.65338855156551,1,43.92318909778804,636.4924249339682,61.1,32.8,5,10,24.5
seg_2877,37.33480073404717,-75.6419585861629,0,199.65178626669118,371.0020846846686,18.5,12.0,4,12,25.5
seg_2877_m0,37.33480073404717,-75.6419585861629,0,199.65178626669118,371.0020846846686,18.5,12.0,4,1,25.6
seg_2877_m3,37.33480073404717,-75.6419585861629,0,199.65178626669118,371.0020846846686,18.5,12.0,4,4,23.4
seg_2877_m6,37.33480073404717,-75.6419585861629,0,199.65178626669118,371.0020846846686,18.5,12.0,4,7,28.6
seg_2877_m9,37.33480073404717,-75.6419585861629,0,199.65178626669118,371.0020846846686,18.5,12.0,4,10,26.6
seg_2878,38.9518950057743,-76.73911629566781,1,34.338293654095764,894.6661933872174,60.8,55.3,4,5,22.4
seg_2878_m0,38.9518950057743,-76.73911629566781,1,34.338293654095764,894.6661933872174,60.8,55.3,4,1,22.1
seg_2878_m3,38.9518950057743,-76.73911629566781,1,34.338293654095764,894.6661933872174,60.8,55.3,4,4,19.9
seg_2878_m6,38.9518950057743,-76.73911629566781,1,34.338293654095764,894.6661933872174,60.8,55.3,4,7,24.6
seg_2878_m9,38.9518950057743,-76.73911629566781,1,34.338293654095764,894.6661933872174,60.8,55.3,4,10,23.2
seg_2879,38.8813320608543,-76.85868830163822,1,20.126141655206876,967.4880290812201,65.9,58.8,4,6,16.4
seg_2879_m0,38.8813320608543,-76.85868830163822,1,20.126141655206876,967.4880290812201,65.9,58.8,4,1,16.0
seg_2879_m3,38.8813320608543,-76.85868830163822,1,20.126141655206876,967.4880290812201,65.9,58.8,4,4,14.7
seg_2879_m6,38.8813320608543,-76.85868830163822,1,20.126141655206876,967.4880290812201,65.9,58.8,4,7,17.9
seg_2879_m9,38.8813320608543,-76.85868830163822,1,20.126141655206876,967.4880290812201,65.9,58.8,4,10,17.1
seg_2880,39.09612642854967,-76.37305126946669,0,77.82131093796104,1031.8356595231187,44.1,61.2,3,2,12.9
seg_2880_m0,39.09612642854967,-76.37305126946669,0,77.82131093796104,1031.8356595231187,44.1,61.2,3,1,12.8
seg_2880_m3,39.09612642854967,-76.37305126946669,0,77.82131093796104,1031.8356595231187,44.1,61.2,3,4,11.5
seg_2880_m6,39.09612642854967,-76.37305126946669,0,77.82131093796104,1031.8356595231187,44.1,61.2,3,7,14.3
seg_2880_m9,39.09612642854967,-76.37305126946669,0,77.82131093796104,1031.8356595231187,44.1,61.2,3,10,13.5
seg_2881,38.58417785750361,-75.91475371174147,0,129.14648219937055,1144.4896545925114,32.7,64.3,4,12,10.3
seg_2881_m0,38.58417785750361,-75.91475371174147,0,129.14648219937055,1144.4896545925114,32.7,64.3,4,1,10.5
seg_2881_m3,38.58417785750361,-75.91475371174147,0,129.14648219937055,1144.4896545925114,32.7,64.3,4,4,9.5
seg_2881_m6,38.58417785750361,-75.91475371174147,0,129.14648219937055,1144.4896545925114,32.7,64.3,4,7,11.5
seg_2881_m9,38.58417785750361,-75.91475371174147,0,129.14648219937055,1144.4896545925114,32.7,64.3,4,10,11.0
seg_2882,38.30206593753088,-75.91263636210725,0,140.62243663315056,281.0598428874991,29.0,7.7,1,6,12.4
seg_2882_m0,38.30206593753088,-75.91263636210725,0,140.62243663315056,281.0598428874991,29.0,7.7,1,1,12.6
seg_2882_m3,38.30206593753088,-75.91263636210725,0,140.62243663315056,281.0598428874991,29.0,7.7,1,4,11.4
seg_2882_m6,38.30206593753088,-75.91263636210725,0,140.62243663315056,281.0598428874991,29.0,7.7,1,7,13.9
seg_2882_m9,38.30206593753088,-75.91263636210725,0,140.62243663315056,281.0598428874991,29.0,7.7,1,10,13.2
seg_2883,37.00672359097232,-76.11642430494103,0,156.95020471553374,1344.1374871019393,16.6,78.7,1,12,14.0
seg_2883_m0,37.00672359097232,-76.11642430494103,0,156.95020471553374,1344.1374871019393,16.6,78.7,1,1,14.3
seg_2883_m3,37.00672359097232,-76.11642430494103,0,156.95020471553374,1344.1374871019393,16.6,78.7,1,4,12.9
seg_2883_m6,37.00672359097232,-76.11642430494103,0,156.95020471553374,1344.1374871019393,16.6,78.7,1,7,15.7
seg_2883_m9,37.00672359097232,-76.11642430494103,0,156.95020471553374,1344.1374871019393,16.6,78.7,1,10,14.9
seg_2884,38.36679045998075,-76.01632479049037,0,127.10808504038192,831.2905960719651,29.2,46.2,3,3,16.3
seg_2884_m0,38.36679045998075,-76.01632479049037,0,127.10808504038192,831.2905960719651,29.2,46.2,3,1,16.7
seg_2884_m3,38.36679045998075,-76.01632479049037,0,127.10808504038192,831.2905960719651,29.2,46.2,3,4,14.9
seg_2884_m6,38.36679045998075,-76.01632479049037,0,127.10808504038192,831.2905960719651,29.2,46.2,3,7,18.2
seg_2884_m9,38.36679045998075,-76.01632479049037,0,127.10808504038192,831.2905960719651,29.2,46.2,3,10,17.2
seg_2885,38.73459310008105,-76.03500398485888,0,112.71612260150746,424.92521480777293,35.5,19.6,4,9,12.1
seg_2885_m0,38.73459310008105,-76.03500398485888,0,112.71612260150746,424.92521480777293,35.5,19.6,4,1,12.2
seg_2885_m3,38.73459310008105,-76.03500398485888,0,112.71612260150746,424.92521480777293,35.5,19.6,4,4,11.0
seg_2885_m6,38.73459310008105,-76.03500398485888,0,112.71612260150746,424.92521480777293,35.5,19.6,4,7,13.7
seg_2885_m9,38.73459310008105,-76.03500398485888,0,112.71612260150746,424.92521480777293,35.5,19.6,4,10,12.8
seg_2886,38.76515511112856,-76.02968007698321,0,112.86771771565276,538.9670802679613,38.5,27.4,5,9,21.8
seg_2886_m0,38.76515511112856,-76.02968007698321,0,112.86771771565276,538.9670802679613,38.5,27.4,5,1,22.2
seg_2886_m3,38.76515511112856,-76.02968007698321,0,112.86771771565276,538.9670802679613,38.5,27.4,5,4,20.2
seg_2886_m6,38.76515511112856,-76.02968007698321,0,112.86771771565276,538.9670802679613,38.5,27.4,5,7,24.6
seg_2886_m9,38.76515511112856,-76.02968007698321,0,112.86771771565276,538.9670802679613,38.5,27.4,5,10,23.0
seg_2887,38.00584357127723,-76.29860385149517,0,127.23029519709183,1046.798905319419,34.0,63.5,5,6,10.5
seg_2887_m0,38.00584357127723,-76.29860385149517,0,127.23029519709183,1046.798905319419,34.0,63.5,5,1,10.8
seg_2887_m3,38.00584357127723,-76.29860385149517,0,127.23029519709183,1046.798905319419,34.0,63.5,5,4,9.8
seg_2887_m6,38.00584357127723,-76.29860385149517,0,127.23029519709183,1046.798905319419,34.0,63.5,5,7,11.8
seg_2887_m9,38.00584357127723,-76.29860385149517,0,127.23029519709183,1046.798905319419,34.0,63.5,5,10,11.1
seg_2888,37.74176349057699,-75.89997416718157,0,171.45180963534017,683.5040103899921,18.7,41.9,5,1,25.8
seg_2888_m0,37.74176349057699,-75.89997416718157,0,171.45180963534017,683.5040103899921,18.7,41.9,5,1,26.3
seg_2888_m3,37.74176349057699,-75.89997416718157,0,171.45180963534017,683.5040103899921,18.7,41.9,5,4,23.4
seg_2888_m6,37.74176349057699,-75.89997416718157,0,171.45180963534017,683.5040103899921,18.7,41.9,5,7,28.5
seg_2888_m9,37.74176349057699,-75.89997416718157,0,171.45180963534017,683.5040103899921,18.7,41.9,5,10,27.2
seg_2889,38.32780134643002,-76.03858627478786,0,126.93629218639772,394.271995488044,32.4,14.1,1,4,25.0
seg_2889_m0,38.32780134643002,-76.03858627478786,0,126.93629218639772,394.271995488044,32.4,14.1,1,1,25.2
seg_2889_m3,38.32780134643002,-76.03858627478786,0,126.93629218639772,394.271995488044,32.4,14.1,1,4,22.9
seg_2889_m6,38.32780134643002,-76.03858627478786,0,126.93629218639772,394.271995488044,32.4,14.1,1,7,28.1
seg_2889_m9,38.32780134643002,-76.03858627478786,0,126.93629218639772,394.271995488044,32.4,14.1,1,10,26.3
seg_2890,38.93677563896676,-76.0216882769943,0,113.20815058649605,726.0251258453735,40.4,36.4,2,11,14.0
seg_2890_m0,38.93677563896676,-76.0216882769943,0,113.20815058649605,726.0251258453735,40.4,36.4,2,1,14.2
seg_2890_m3,38.93677563896676,-76.0216882769943,0,113.20815058649605,726.0251258453735,40.4,36.4,2,4,12.7
seg_2890_m6,38.93677563896676,-76.0216882769943,0,113.20815058649605,726.0251258453735,40.4,36.4,2,7,15.7
seg_2890_m9,38.93677563896676,-76.0216882769943,0,113.20815058649605,726.0251258453735,40.4,36.4,2,10,14.6
seg_2891,38.21791303035033,-75.8931411396302,0,146.99201564908438,809.4639073773213,25.1,48.2,4,3,12.5
seg_2891_m0,38.21791303035033,-75.8931411396302,0,146.99201564908438,809.4639073773213,25.1,48.2,4,1,12.7
seg_2891_m3,38.21791303035033,-75.8931411396302,0,146.99201564908438,809.4639073773213,25.1,48.2,4,4,11.4
seg_2891_m6,38.21791303035033,-75.8931411396302,0,146.99201564908438,809.4639073773213,25.1,48.2,4,7,14.0
seg_2891_m9,38.21791303035033,-75.8931411396302,0,146.99201564908438,809.4639073773213,25.1,48.2,4,10,13.3
seg_2892,38.24609383503008,-76.35419869988418,0,103.66237936171053,586.835468109154,41.2,26.9,1,1,25.8
seg_2892_m0,38.24609383503008,-76.35419869988418,0,103.66237936171053,586.835468109154,41.2,26.9,1,1,26.4
seg_2892_m3,38.24609383503008,-76.35419869988418,0,103.66237936171053,586.835468109154,41.2,26.9,1,4,23.6
seg_2892_m6,38.24609383503008,-76.35419869988418,0,103.66237936171053,586.835468109154,41.2,26.9,1,7,29.2
seg_2892_m9,38.24609383503008,-76.35419869988418,0,103.66237936171053,586.835468109154,41.2,26.9,1,10,27.4
seg_2893,37.60220629262803,-76.40609062225015,0,113.93619656037916,881.7440429279044,24.7,49.0,5,5,13.4
seg_2893_m0,37.60220629262803,-76.40609062225015,0,113.93619656037916,881.7440429279044,24.7,49.0,5,1,13.8
seg_2893_m3,37.60220629262803,-76.40609062225015,0,113.93619656037916,881.7440429279044,24.7,49.0,5,4,12.3
seg_2893_m6,37.60220629262803,-76.40609062225015,0,113.93619656037916,881.7440429279044,24.7,49.0,5,7,15.0
seg_2893_m9,37.60220629262803,-76.40609062225015,0,113.93619656037916,881.7440429279044,24.7,49.0,5,10,14.1
seg_2894,37.57235281492102,-75.67463991442823,0,194.90167538350886,826.8784231645924,12.5,43.4,4,3,16.7
seg_2894_m0,37.57235281492102,-75.67463991442823,0,194.90167538350886,826.8784231645924,12.5,43.4,4,1,16.7
seg_2894_m3,37.57235281492102,-75.67463991442823,0,194.90167538350886,826.8784231645924,12.5,43.4,4,4,15.3
seg_2894_m6,37.57235281492102,-75.67463991442823,0,194.90167538350886,826.8784231645924,12.5,43.4,4,7,18.5
seg_2894_m9,37.57235281492102,-75.67463991442823,0,194.90167538350886,826.8784231645924,12.5,43.4,4,10,17.6
seg_2895,38.97891436412253,-75.58138123588567,0,122.34424357324379,1080.1141194663087,20.8,67.8,3,1,16.5
seg_2895_m0,38.97891436412253,-75.58138123588567,0,122.34424357324379,1080.1141194663087,20.8,67.8,3,1,16.7
seg_2895_m3,38.97891436412253,-75.58138123588567,0,122.34424357324379,1080.1141194663087,20.8,67.8,3,4,15.2
seg_2895_m6,38.97891436412253,-75.58138123588567,0,122.34424357324379,1080.1141194663087,20.8,67.8,3,7,18.3
seg_2895_m9,38.97891436412253,-75.58138123588567,0,122.34424357324379,1080.1141194663087,20.8,67.8,3,10,17.2
seg_2896,38.20996786208311,-76.73150793535041,0,81.87786320045645,402.84032656919334,47.6,17.8,2,11,21.9
seg_2896_m0,38.20996786208311,-76.73150793535041,0,81.87786320045645,402.84032656919334,47.6,17.8,2,1,21.9
seg_2896_m3,38.20996786208311,-76.73150793535041,0,81.87786320045645,402.84032656919334,47.6,17.8,2,4,19.5
seg_2896_m6,38.20996786208311,-76.73150793535041,0,81.87786320045645,402.84032656919334,47.6,17.8,2,7,23.7
seg_2896_m9,38.20996786208311,-76.73150793535041,0,81.87786320045645,402.84032656919334,47.6,17.8,2,10,22.8
seg_2897,39.03353258230656,-76.55033659104072,0,56.961768229903086,855.8639290563575,55.7,51.5,3,1,25.4
seg_2897_m0,39.03353258230656,-76.55033659104072,0,56.961768229903086,855.8639290563575,55.7,51.5,3,1,25.1
seg_2897_m3,39.03353258230656,-76.55033659104072,0,56.961768229903086,855.8639290563575,55.7,51.5,3,4,22.6
seg_2897_m6,39.03353258230656,-76.55033659104072,0,56.961768229903086,855.8639290563575,55.7,51.5,3,7,27.9
seg_2897_m9,39.03353258230656,-76.55033659104072,0,56.961768229903086,855.8639290563575,55.7,51.5,3,10,26.4
seg_2898,37.508908151032955,-76.70191757269924,0,80.851053407999,584.7482242697648,20.8,34.3,5,8,14.8
seg_2898_m0,37.508908151032955,-76.70191757269924,0,80.851053407999,584.7482242697648,20.8,34.3,5,1,14.4
seg_2898_m3,37.508908151032955,-76.70191757269924,0,80.851053407999,584.7482242697648,20.8,34.3,5,4,13.3
seg_2898_m6,37.508908151032955,-76.70191757269924,0,80.851053407999,584.7482242697648,20.8,34.3,5,7,15.9
seg_2898_m9,37.508908151032955,-76.70191757269924,0,80.851053407999,584.7482242697648,20.8,34.3,5,10,15.1
seg_2899,38.2914301237103,-76.45899990723656,0,91.8001277486593,925.2729830386498,43.5,50.0,1,3,22.8
seg_2899_m0,38.2914301237103,-76.45899990723656,0,91.8001277486593,925.2729830386498,43.5,50.0,1,1,23.0
seg_2899_m3,38.2914301237103,-76.45899990723656,0,91.8001277486593,925.2729830386498,43.5,50.0,1,4,20.9
seg_2899_m6,38.2914301237103,-76.45899990723656,0,91.8001277486593,925.2729830386498,43.5,50.0,1,7,25.2
seg_2899_m9,38.2914301237103,-76.45899990723656,0,91.8001277486593,925.2729830386498,43.5,50.0,1,10,24.2
seg_2900,39.0710668205692,-76.06045235489549,0,110.77889639101122,424.3615270438089,41.5,23.1,2,4,29.1
seg_2900_m0,39.0710668205692,-76.06045235489549,0,110.77889639101122,424.3615270438089,41.5,23.1,2,1,29.5
seg_2900_m3,39.0710668205692,-76.06045235489549,0,110.77889639101122,424.3615270438089,41.5,23.1,2,4,26.7
seg_2900_m6,39.0710668205692,-76.06045235489549,0,110.77889639101122,424.3615270438089,41.5,23.1,2,7,32.3
seg_2900_m9,39.0710668205692,-76.06045235489549,0,110.77889639101122,424.3615270438089,41.5,23.1,2,10,30.1
seg_2901,38.169080045615,-75.6355261453024,0,174.73085334787334,597.6704246068844,14.8,27.7,4,5,28.9
